Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2023.0,1.0,22.0,85.0,18.6,25.4,38.4,,,,,
Choa Chu Kang (Central),2023.0,1.0,23.0,17.8,9.2,9.2,9.2,,,,,
Choa Chu Kang (Central),2023.0,1.0,24.0,29.0,2.2,4.2,7.4,,,,,
Choa Chu Kang (Central),2023.0,1.0,25.0,27.0,5.0,9.0,13.2,,,,,
Choa Chu Kang (Central),2023.0,1.0,26.0,8.0,5.0,5.8,6.4,,,,,
Choa Chu Kang (Central),2023.0,1.0,27.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,1.0,28.0,5.4,1.2,2.2,3.4,,,,,
Choa Chu Kang (Central),2023.0,1.0,29.0,6.4,1.8,3.0,4.6,,,,,
Choa Chu Kang (Central),2023.0,1.0,30.0,4.4,1.2,1.4,2.4,,,,,
Choa Chu Kang (Central),2023.0,1.0,31.0,4.6,2.0,3.0,3.6,,,,,
Choa Chu Kang (Central),2023.0,2.0,1.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,2.0,2.0,8.0,6.6,7.0,7.8,,,,,
Choa Chu Kang (Central),2023.0,2.0,3.0,17.4,16.2,16.8,17.4,,,,,
Choa Chu Kang (Central),2023.0,2.0,4.0,6.4,1.8,1.8,2.6,,,,,
Choa Chu Kang (Central),2023.0,2.0,5.0,20.2,13.2,15.8,18.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,6.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,7.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,8.0,46.6,31.4,38.4,46.2,,,,,
Choa Chu Kang (Central),2023.0,2.0,9.0,2.2,1.2,1.2,1.4,,,,,
Choa Chu Kang (Central),2023.0,2.0,10.0,9.4,3.4,3.6,5.6,,,,,
Choa Chu Kang (Central),2023.0,2.0,11.0,2.6,2.6,2.6,2.6,,,,,
Choa Chu Kang (Central),2023.0,2.0,12.0,44.0,13.6,15.8,20.6,,,,,
Choa Chu Kang (Central),2023.0,2.0,13.0,0.0,0.0,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,2.0,14.0,9.0,9.0,9.0,9.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,15.0,16.6,14.2,16.2,16.4,,,,,
Choa Chu Kang (Central),2023.0,2.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,17.0,1.6,1.2,1.2,1.2,,,,,
Choa Chu Kang (Central),2023.0,2.0,18.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,19.0,0.4,0.4,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,2.0,20.0,7.8,5.4,6.6,7.2,,,,,
Choa Chu Kang (Central),2023.0,2.0,21.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,22.0,0.8,0.4,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,2.0,23.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,24.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,2.0,26.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,2.0,27.0,2.6,1.2,1.4,1.4,,,,,
Choa Chu Kang (Central),2023.0,2.0,28.0,144.2,20.4,33.4,54.4,,,,,
Choa Chu Kang (Central),2023.0,3.0,1.0,50.2,7.8,10.8,30.4,,,,,
Choa Chu Kang (Central),2023.0,3.0,2.0,18.2,4.2,6.6,11.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,3.0,29.8,7.8,8.8,9.2,,,,,
Choa Chu Kang (Central),2023.0,3.0,4.0,22.0,8.4,11.8,17.2,,,,,
Choa Chu Kang (Central),2023.0,3.0,5.0,12.6,7.6,7.6,7.6,,,,,
Choa Chu Kang (Central),2023.0,3.0,6.0,0.8,0.8,0.8,0.8,,,,,
Choa Chu Kang (Central),2023.0,3.0,7.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,8.0,7.6,6.4,6.4,7.6,,,,,
Choa Chu Kang (Central),2023.0,3.0,9.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,10.0,0.4,0.4,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,3.0,11.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,12.0,13.6,13.0,13.4,13.6,,,,,
Choa Chu Kang (Central),2023.0,3.0,13.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,14.0,1.4,1.2,1.2,1.2,,,,,
Choa Chu Kang (Central),2023.0,3.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,17.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,18.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,19.0,4.8,4.4,4.8,4.8,,,,,
Choa Chu Kang (Central),2023.0,3.0,20.0,60.2,19.6,34.0,38.8,,,,,
Choa Chu Kang (Central),2023.0,3.0,21.0,9.6,5.6,8.4,9.2,,,,,
Choa Chu Kang (Central),2023.0,3.0,22.0,2.6,2.0,2.6,2.6,,,,,
Choa Chu Kang (Central),2023.0,3.0,23.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,24.0,11.6,9.0,9.0,10.8,,,,,
Choa Chu Kang (Central),2023.0,3.0,25.0,4.2,1.4,1.8,2.8,,,,,
Choa Chu Kang (Central),2023.0,3.0,26.0,1.2,0.8,1.0,1.2,,,,,
Choa Chu Kang (Central),2023.0,3.0,27.0,11.0,3.4,5.8,8.4,,,,,
Choa Chu Kang (Central),2023.0,3.0,28.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,29.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,30.0,84.8,28.4,48.6,82.0,,,,,
Choa Chu Kang (Central),2023.0,3.0,31.0,12.8,6.8,8.8,12.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,1.0,0.4,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,3.0,9.2,2.2,3.6,5.4,,,,,
Choa Chu Kang (Central),2023.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,5.0,16.2,11.4,15.0,16.2,,,,,
Choa Chu Kang (Central),2023.0,4.0,6.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,7.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,8.0,9.6,5.6,8.0,9.6,,,,,
Choa Chu Kang (Central),2023.0,4.0,9.0,2.4,2.4,2.4,2.4,,,,,
Choa Chu Kang (Central),2023.0,4.0,10.0,30.8,29.8,30.8,30.8,,,,,
Choa Chu Kang (Central),2023.0,4.0,11.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,12.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,13.0,0.4,0.2,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,4.0,14.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,4.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,17.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,18.0,22.8,19.4,21.6,22.8,,,,,
Choa Chu Kang (Central),2023.0,4.0,19.0,0.0,0.0,0.0,0.6,,,,,
Choa Chu Kang (Central),2023.0,4.0,20.0,35.0,20.4,26.6,33.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,21.0,2.4,1.4,2.0,2.4,,,,,
Choa Chu Kang (Central),2023.0,4.0,22.0,4.6,4.6,4.6,4.6,,,,,
Choa Chu Kang (Central),2023.0,4.0,23.0,4.8,4.8,4.8,4.8,,,,,
Choa Chu Kang (Central),2023.0,4.0,24.0,18.4,13.4,18.2,18.4,,,,,
Choa Chu Kang (Central),2023.0,4.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,26.0,22.8,19.4,19.4,22.8,,,,,
Choa Chu Kang (Central),2023.0,4.0,27.0,20.2,13.4,18.0,19.6,,,,,
Choa Chu Kang (Central),2023.0,4.0,28.0,12.8,11.8,12.6,12.8,,,,,
Choa Chu Kang (Central),2023.0,4.0,29.0,16.0,11.8,14.0,15.0,,,,,
Choa Chu Kang (Central),2023.0,4.0,30.0,19.2,16.4,17.2,17.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,1.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,2.0,1.2,1.2,1.2,1.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,3.0,9.2,8.6,9.2,9.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,4.0,56.2,22.4,36.4,55.4,,,,,
Choa Chu Kang (Central),2023.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,6.0,12.8,5.0,8.0,8.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,7.0,22.8,12.0,13.4,19.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,9.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,11.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,12.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,13.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,14.0,13.4,6.4,7.0,7.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,16.0,2.4,2.4,2.4,2.4,,,,,
Choa Chu Kang (Central),2023.0,5.0,17.0,1.4,1.4,1.4,1.4,,,,,
Choa Chu Kang (Central),2023.0,5.0,18.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,19.0,3.2,3.2,3.2,3.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,20.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,21.0,33.2,16.8,26.6,27.6,,,,,
Choa Chu Kang (Central),2023.0,5.0,22.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,23.0,1.6,1.2,1.2,1.4,,,,,
Choa Chu Kang (Central),2023.0,5.0,24.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,26.0,36.0,25.4,34.0,34.8,,,,,
Choa Chu Kang (Central),2023.0,5.0,27.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,28.0,1.2,1.0,1.2,1.2,,,,,
Choa Chu Kang (Central),2023.0,5.0,29.0,4.2,3.8,3.8,3.8,,,,,
Choa Chu Kang (Central),2023.0,5.0,30.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,5.0,31.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,1.0,21.2,13.8,16.2,17.8,,,,,
Choa Chu Kang (Central),2023.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,3.0,22.6,22.4,22.6,22.6,,,,,
Choa Chu Kang (Central),2023.0,6.0,4.0,7.4,5.6,5.8,5.8,,,,,
Choa Chu Kang (Central),2023.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,6.0,0.6,0.4,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,6.0,7.0,7.8,7.2,7.8,7.8,,,,,
Choa Chu Kang (Central),2023.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,12.0,45.4,27.8,33.6,34.6,,,,,
Choa Chu Kang (Central),2023.0,6.0,13.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,14.0,3.4,3.2,3.2,3.2,,,,,
Choa Chu Kang (Central),2023.0,6.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,17.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,18.0,11.2,5.4,8.2,9.6,,,,,
Choa Chu Kang (Central),2023.0,6.0,19.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,20.0,4.8,4.6,4.8,4.8,,,,,
Choa Chu Kang (Central),2023.0,6.0,21.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,22.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,6.0,23.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,24.0,28.4,19.4,23.4,24.8,,,,,
Choa Chu Kang (Central),2023.0,6.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,26.0,18.2,9.8,14.6,17.6,,,,,
Choa Chu Kang (Central),2023.0,6.0,27.0,28.0,18.4,20.0,27.8,,,,,
Choa Chu Kang (Central),2023.0,6.0,28.0,5.6,2.6,2.8,3.0,,,,,
Choa Chu Kang (Central),2023.0,6.0,29.0,36.0,22.8,30.2,35.4,,,,,
Choa Chu Kang (Central),2023.0,6.0,30.0,15.4,6.4,8.0,8.8,,,,,
Choa Chu Kang (Central),2023.0,7.0,1.0,10.4,7.6,8.4,9.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,3.0,2.8,1.6,1.6,1.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,5.0,21.6,19.4,21.4,21.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,6.0,0.4,0.2,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,7.0,7.0,0.4,0.4,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,7.0,8.0,0.0,0.0,0.0,0.2,,,,,
Choa Chu Kang (Central),2023.0,7.0,9.0,11.4,10.0,11.2,11.2,,,,,
Choa Chu Kang (Central),2023.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,11.0,12.0,4.4,4.6,4.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,14.0,28.8,10.4,13.0,16.8,,,,,
Choa Chu Kang (Central),2023.0,7.0,15.0,0.4,0.2,0.2,0.4,,,,,
Choa Chu Kang (Central),2023.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,17.0,11.0,9.6,10.8,11.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,18.0,31.0,21.2,22.0,24.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,19.0,35.0,21.0,22.6,22.8,,,,,
Choa Chu Kang (Central),2023.0,7.0,20.0,60.2,17.6,30.0,38.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,21.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,22.0,0.6,0.6,0.6,0.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,23.0,10.6,10.6,10.6,10.6,,,,,
Choa Chu Kang (Central),2023.0,7.0,24.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,26.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,27.0,1.2,1.2,1.2,1.2,,,,,
Choa Chu Kang (Central),2023.0,7.0,28.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,29.0,2.4,1.8,2.0,2.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,30.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,7.0,31.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,2.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,3.0,24.2,19.4,21.0,21.2,,,,,
Choa Chu Kang (Central),2023.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,11.0,26.8,25.6,26.8,26.8,,,,,
Choa Chu Kang (Central),2023.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,13.0,3.4,3.4,3.4,3.4,,,,,
Choa Chu Kang (Central),2023.0,8.0,14.0,20.8,11.6,15.8,19.8,,,,,
Choa Chu Kang (Central),2023.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,16.0,3.4,2.6,3.0,3.4,,,,,
Choa Chu Kang (Central),2023.0,8.0,17.0,6.8,4.8,6.6,6.8,,,,,
Choa Chu Kang (Central),2023.0,8.0,18.0,8.6,5.0,5.8,7.2,,,,,
Choa Chu Kang (Central),2023.0,8.0,19.0,18.2,13.4,14.4,18.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,20.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,21.0,23.0,12.0,13.4,13.4,,,,,
Choa Chu Kang (Central),2023.0,8.0,22.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,23.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,24.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,25.0,7.6,7.4,7.4,7.4,,,,,
Choa Chu Kang (Central),2023.0,8.0,26.0,0.4,0.4,0.4,0.4,,,,,
Choa Chu Kang (Central),2023.0,8.0,27.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,28.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,8.0,29.0,0.8,0.8,0.8,0.8,,,,,
Choa Chu Kang (Central),2023.0,8.0,30.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,8.0,31.0,1.0,1.0,1.0,1.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,5.0,0.8,0.8,0.8,0.8,,,,,
Choa Chu Kang (Central),2023.0,9.0,6.0,26.4,4.8,7.4,11.2,,,,,
Choa Chu Kang (Central),2023.0,9.0,7.0,0.0,0.2,0.4,0.8,,,,,
Choa Chu Kang (Central),2023.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,9.0,61.4,34.8,47.4,57.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,10.0,5.0,3.2,4.4,4.4,,,,,
Choa Chu Kang (Central),2023.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,17.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,18.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,19.0,12.8,8.6,10.0,11.2,,,,,
Choa Chu Kang (Central),2023.0,9.0,20.0,6.4,2.6,3.0,3.6,,,,,
Choa Chu Kang (Central),2023.0,9.0,21.0,1.0,0.4,0.6,0.6,,,,,
Choa Chu Kang (Central),2023.0,9.0,22.0,1.4,1.4,1.4,1.4,,,,,
Choa Chu Kang (Central),2023.0,9.0,23.0,1.4,1.4,1.4,1.4,,,,,
Choa Chu Kang (Central),2023.0,9.0,24.0,6.6,3.6,4.0,4.2,,,,,
Choa Chu Kang (Central),2023.0,9.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,26.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,27.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,28.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,29.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,9.0,30.0,13.0,10.6,12.4,12.6,,,,,
Choa Chu Kang (Central),2023.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,3.0,3.0,2.8,3.0,3.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,9.0,16.4,10.0,15.6,16.4,,,,,
Choa Chu Kang (Central),2023.0,10.0,10.0,1.6,1.6,1.6,1.6,,,,,
Choa Chu Kang (Central),2023.0,10.0,11.0,0.2,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,17.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,18.0,38.8,30.0,35.4,35.4,,,,,
Choa Chu Kang (Central),2023.0,10.0,19.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,20.0,4.6,4.0,4.0,4.4,,,,,
Choa Chu Kang (Central),2023.0,10.0,21.0,6.8,4.2,4.4,4.4,,,,,
Choa Chu Kang (Central),2023.0,10.0,22.0,8.8,7.4,7.8,8.6,,,,,
Choa Chu Kang (Central),2023.0,10.0,23.0,0.8,0.4,0.8,0.8,,,,,
Choa Chu Kang (Central),2023.0,10.0,24.0,17.6,9.8,17.2,17.6,,,,,
Choa Chu Kang (Central),2023.0,10.0,25.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,26.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,27.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,28.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,10.0,29.0,7.4,7.2,7.4,7.4,,,,,
Choa Chu Kang (Central),2023.0,10.0,30.0,8.6,6.4,8.2,8.2,,,,,
Choa Chu Kang (Central),2023.0,10.0,31.0,3.2,2.4,3.2,3.2,,,,,
Choa Chu Kang (Central),2023.0,11.0,1.0,5.2,5.0,5.2,5.2,,,,,
Choa Chu Kang (Central),2023.0,11.0,2.0,9.2,8.8,9.2,9.2,,,,,
Choa Chu Kang (Central),2023.0,11.0,3.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,11.0,4.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,11.0,5.0,0.4,0.2,0.2,0.2,,,,,
Choa Chu Kang (Central),2023.0,11.0,6.0,16.4,15.8,16.4,16.4,,,,,
Choa Chu Kang (Central),2023.0,11.0,7.0,34.0,21.0,30.0,33.2,,,,,
Choa Chu Kang (Central),2023.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,
Choa Chu Kang (Central),2023.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,
