Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2023,1,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,1,19,23.0,8.6,9.8,17.2,-,-,-,-,-
Queenstown,2023,1,20,19.8,8.2,8.2,8.2,-,-,-,-,-
Queenstown,2023,1,21,0.2,0.2,0.8,6.4,-,-,-,-,-
Queenstown,2023,1,22,49.6,20.2,29.8,34.2,-,-,-,-,-
Queenstown,2023,1,23,7.6,2.2,2.8,4.8,-,-,-,-,-
Queenstown,2023,1,24,21.8,1.8,3.2,5.4,-,-,-,-,-
Queenstown,2023,1,25,48.4,23.8,27.8,29.4,-,-,-,-,-
Queenstown,2023,1,26,4.2,1.6,2.2,2.8,-,-,-,-,-
Queenstown,2023,1,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,1,28,7.4,1.6,2.6,4.2,-,-,-,-,-
Queenstown,2023,1,29,6.2,1.8,3.0,4.4,-,-,-,-,-
Queenstown,2023,1,30,4.2,1.2,2.0,2.0,-,-,-,-,-
Queenstown,2023,1,31,2.4,0.8,1.0,1.6,-,-,-,-,-
Queenstown,2023,2,1,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,2,32.4,10.4,16.0,30.0,-,-,-,-,-
Queenstown,2023,2,3,3.0,2.0,2.0,2.6,-,-,-,-,-
Queenstown,2023,2,4,8.0,2.2,2.4,3.4,-,-,-,-,-
Queenstown,2023,2,5,18.4,13.8,16.4,17.6,-,-,-,-,-
Queenstown,2023,2,6,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,8,24.0,16.4,21.0,23.4,-,-,-,-,-
Queenstown,2023,2,9,6.8,5.0,5.0,5.0,-,-,-,-,-
Queenstown,2023,2,10,5.2,3.2,3.4,3.4,-,-,-,-,-
Queenstown,2023,2,11,1.0,0.6,0.6,0.6,-,-,-,-,-
Queenstown,2023,2,12,50.2,29.4,41.8,43.0,-,-,-,-,-
Queenstown,2023,2,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,14,5.4,5.2,5.4,5.4,-,-,-,-,-
Queenstown,2023,2,15,19.8,16.2,18.4,19.0,-,-,-,-,-
Queenstown,2023,2,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,17,2.6,2.2,2.2,2.6,-,-,-,-,-
Queenstown,2023,2,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,19,1.8,1.2,1.8,1.8,-,-,-,-,-
Queenstown,2023,2,20,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,21,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,22,0.6,0.6,0.6,0.6,-,-,-,-,-
Queenstown,2023,2,23,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,24,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,25,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,2,26,0.6,0.6,0.6,0.6,-,-,-,-,-
Queenstown,2023,2,27,3.2,2.0,2.0,2.4,-,-,-,-,-
Queenstown,2023,2,28,147.6,22.2,34.2,61.2,-,-,-,-,-
Queenstown,2023,3,1,52.4,15.2,22.0,39.8,-,-,-,-,-
Queenstown,2023,3,2,32.0,11.6,22.4,27.6,-,-,-,-,-
Queenstown,2023,3,3,33.8,6.8,8.2,10.0,-,-,-,-,-
Queenstown,2023,3,4,16.8,4.4,8.2,11.4,-,-,-,-,-
Queenstown,2023,3,5,17.0,5.0,5.8,8.6,-,-,-,-,-
Queenstown,2023,3,6,0.4,0.4,0.4,0.4,-,-,-,-,-
Queenstown,2023,3,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,9,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,10,0.4,0.4,0.4,0.4,-,-,-,-,-
Queenstown,2023,3,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,14,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,19,7.6,3.6,6.6,7.6,-,-,-,-,-
Queenstown,2023,3,20,20.0,14.2,15.0,15.0,-,-,-,-,-
Queenstown,2023,3,21,5.2,4.0,5.2,5.2,-,-,-,-,-
Queenstown,2023,3,22,6.8,5.8,6.6,6.8,-,-,-,-,-
Queenstown,2023,3,23,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,24,1.2,1.0,1.2,1.2,-,-,-,-,-
Queenstown,2023,3,25,3.6,1.0,1.4,2.0,-,-,-,-,-
Queenstown,2023,3,26,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,3,27,13.2,8.8,10.6,11.6,-,-,-,-,-
Queenstown,2023,3,28,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,3,29,3.4,3.2,3.4,3.4,-,-,-,-,-
Queenstown,2023,3,30,54.4,31.8,47.8,53.0,-,-,-,-,-
Queenstown,2023,3,31,1.6,0.6,0.8,1.0,-,-,-,-,-
Queenstown,2023,4,1,1.2,0.6,0.8,1.0,-,-,-,-,-
Queenstown,2023,4,2,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,4,3,23.8,15.4,18.2,21.0,-,-,-,-,-
Queenstown,2023,4,4,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,4,5,20.0,16.8,17.0,17.0,-,-,-,-,-
Queenstown,2023,4,6,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,8,3.4,1.6,3.0,3.4,-,-,-,-,-
Queenstown,2023,4,9,13.0,8.6,12.8,13.0,-,-,-,-,-
Queenstown,2023,4,10,9.8,9.4,9.8,9.8,-,-,-,-,-
Queenstown,2023,4,11,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,4,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,14,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,15,3.2,3.0,3.2,3.2,-,-,-,-,-
Queenstown,2023,4,16,4.8,4.6,4.8,4.8,-,-,-,-,-
Queenstown,2023,4,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,20,4.6,1.4,2.2,3.4,-,-,-,-,-
Queenstown,2023,4,21,8.8,5.6,7.0,8.2,-,-,-,-,-
Queenstown,2023,4,22,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,23,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,24,8.0,4.0,4.0,8.0,-,-,-,-,-
Queenstown,2023,4,25,41.4,39.8,41.4,41.4,-,-,-,-,-
Queenstown,2023,4,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,4,28,7.0,3.2,5.8,7.0,-,-,-,-,-
Queenstown,2023,4,29,4.4,2.8,3.4,4.0,-,-,-,-,-
Queenstown,2023,4,30,2.0,1.6,2.0,2.0,-,-,-,-,-
Queenstown,2023,5,1,8.8,6.8,7.8,8.6,-,-,-,-,-
Queenstown,2023,5,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,3,2.0,1.0,1.4,1.8,-,-,-,-,-
Queenstown,2023,5,4,0.8,0.6,0.8,0.8,-,-,-,-,-
Queenstown,2023,5,5,1.4,0.8,1.2,1.2,-,-,-,-,-
Queenstown,2023,5,6,2.4,1.6,1.6,1.6,-,-,-,-,-
Queenstown,2023,5,7,4.8,2.2,3.6,4.0,-,-,-,-,-
Queenstown,2023,5,8,0.4,0.4,0.4,0.4,-,-,-,-,-
Queenstown,2023,5,9,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,10,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,14,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,15,3.4,3.4,3.4,3.4,-,-,-,-,-
Queenstown,2023,5,16,11.0,7.4,10.4,11.0,-,-,-,-,-
Queenstown,2023,5,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,19,4.6,3.4,4.4,4.6,-,-,-,-,-
Queenstown,2023,5,20,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,21,15.6,9.6,13.2,14.2,-,-,-,-,-
Queenstown,2023,5,22,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,23,6.4,5.4,5.4,5.4,-,-,-,-,-
Queenstown,2023,5,24,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,25,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,26,10.6,7.8,9.2,9.2,-,-,-,-,-
Queenstown,2023,5,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,28,18.4,17.8,18.4,18.4,-,-,-,-,-
Queenstown,2023,5,29,1.8,1.4,1.4,1.4,-,-,-,-,-
Queenstown,2023,5,30,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,5,31,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,1,11.6,3.8,6.8,8.0,-,-,-,-,-
Queenstown,2023,6,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,3,7.6,7.4,7.6,7.6,-,-,-,-,-
Queenstown,2023,6,4,42.6,23.2,37.0,42.0,-,-,-,-,-
Queenstown,2023,6,5,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,6,8.6,7.0,8.2,8.2,-,-,-,-,-
Queenstown,2023,6,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,9,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,10,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,12,45.2,20.2,21.8,25.6,-,-,-,-,-
Queenstown,2023,6,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,14,1.8,1.6,1.8,1.8,-,-,-,-,-
Queenstown,2023,6,15,2.0,2.0,2.0,2.0,-,-,-,-,-
Queenstown,2023,6,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,18,31.4,16.0,17.4,21.2,-,-,-,-,-
Queenstown,2023,6,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,20,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,21,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,22,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,23,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,6,24,4.6,3.8,3.8,3.8,-,-,-,-,-
Queenstown,2023,6,25,3.4,2.6,2.6,2.6,-,-,-,-,-
Queenstown,2023,6,26,2.8,2.0,2.4,2.4,-,-,-,-,-
Queenstown,2023,6,27,4.2,2.6,2.8,3.0,-,-,-,-,-
Queenstown,2023,6,28,17.8,7.2,10.2,11.8,-,-,-,-,-
Queenstown,2023,6,29,6.4,3.8,6.0,6.4,-,-,-,-,-
Queenstown,2023,6,30,10.0,4.0,5.4,7.8,-,-,-,-,-
Queenstown,2023,7,1,1.6,1.0,1.4,1.4,-,-,-,-,-
Queenstown,2023,7,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,3,2.8,2.2,2.4,2.8,-,-,-,-,-
Queenstown,2023,7,4,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,5,21.2,15.8,16.0,21.2,-,-,-,-,-
Queenstown,2023,7,6,0.4,0.2,0.4,0.4,-,-,-,-,-
Queenstown,2023,7,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,9,12.6,6.2,9.2,9.6,-,-,-,-,-
Queenstown,2023,7,10,2.6,2.4,2.4,2.4,-,-,-,-,-
Queenstown,2023,7,11,16.4,4.6,5.2,5.6,-,-,-,-,-
Queenstown,2023,7,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,14,45.8,10.2,15.2,23.2,-,-,-,-,-
Queenstown,2023,7,15,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,7,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,17,5.4,3.0,3.0,3.0,-,-,-,-,-
Queenstown,2023,7,18,41.6,23.0,38.0,41.4,-,-,-,-,-
Queenstown,2023,7,19,53.8,33.6,44.8,46.8,-,-,-,-,-
Queenstown,2023,7,20,76.0,34.6,41.4,45.8,-,-,-,-,-
Queenstown,2023,7,21,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,22,3.2,3.2,3.2,3.2,-,-,-,-,-
Queenstown,2023,7,23,11.2,11.2,11.2,11.2,-,-,-,-,-
Queenstown,2023,7,24,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,25,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,28,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,29,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,30,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,7,31,2.6,2.0,2.4,2.6,-,-,-,-,-
Queenstown,2023,8,1,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,3,10.0,5.6,7.6,8.0,-,-,-,-,-
Queenstown,2023,8,4,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,5,0.4,0.4,0.4,0.4,-,-,-,-,-
Queenstown,2023,8,6,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,9,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,10,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,11,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,8,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,14,13.0,8.2,11.6,12.2,-,-,-,-,-
Queenstown,2023,8,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,17,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,8,18,22.6,19.0,20.0,21.8,-,-,-,-,-
Queenstown,2023,8,19,4.6,4.4,4.4,4.4,-,-,-,-,-
Queenstown,2023,8,20,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,21,12.4,3.6,4.2,7.2,-,-,-,-,-
Queenstown,2023,8,22,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,23,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,24,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,25,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,26,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,8,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,28,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,29,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,8,30,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,8,31,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,1,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,3,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,4,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,5,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,6,35.4,11.4,17.2,27.4,-,-,-,-,-
Queenstown,2023,9,7,0.4,0.2,0.4,0.4,-,-,-,-,-
Queenstown,2023,9,8,8.2,6.8,8.0,8.2,-,-,-,-,-
Queenstown,2023,9,9,40.0,33.6,37.6,40.0,-,-,-,-,-
Queenstown,2023,9,10,0.6,0.4,0.4,0.4,-,-,-,-,-
Queenstown,2023,9,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,14,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,18,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,9,19,6.0,5.8,6.0,6.0,-,-,-,-,-
Queenstown,2023,9,20,37.2,20.4,33.0,36.2,-,-,-,-,-
Queenstown,2023,9,21,32.0,27.8,31.6,31.8,-,-,-,-,-
Queenstown,2023,9,22,1.2,1.0,1.2,1.2,-,-,-,-,-
Queenstown,2023,9,23,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,24,27.0,13.6,16.8,19.4,-,-,-,-,-
Queenstown,2023,9,25,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,28,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,29,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,9,30,3.0,3.0,3.0,3.0,-,-,-,-,-
Queenstown,2023,10,1,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,3,1.2,0.8,1.0,1.0,-,-,-,-,-
Queenstown,2023,10,4,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,5,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,6,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,9,48.6,18.4,26.0,27.4,-,-,-,-,-
Queenstown,2023,10,10,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,14,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,18,20.4,14.2,14.4,17.0,-,-,-,-,-
Queenstown,2023,10,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,20,2.8,1.8,1.8,2.6,-,-,-,-,-
Queenstown,2023,10,21,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,22,51.4,42.2,51.4,51.4,-,-,-,-,-
Queenstown,2023,10,23,3.0,2.8,2.8,2.8,-,-,-,-,-
Queenstown,2023,10,24,3.6,3.6,3.6,3.6,-,-,-,-,-
Queenstown,2023,10,25,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,10,28,4.0,4.0,4.0,4.0,-,-,-,-,-
Queenstown,2023,10,29,4.8,4.8,4.8,4.8,-,-,-,-,-
Queenstown,2023,10,30,1.4,1.2,1.4,4.8,-,-,-,-,-
Queenstown,2023,10,31,30.6,16.8,17.4,18.4,-,-,-,-,-
Queenstown,2023,11,1,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,11,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,3,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,4,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,5,13.4,9.8,13.4,13.4,-,-,-,-,-
Queenstown,2023,11,6,2.2,1.8,2.0,2.2,-,-,-,-,-
Queenstown,2023,11,7,0.8,0.4,0.6,0.6,-,-,-,-,-
Queenstown,2023,11,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,9,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,11,10,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,12,1.0,0.4,0.4,0.4,-,-,-,-,-
Queenstown,2023,11,13,0.6,0.6,0.6,0.6,-,-,-,-,-
Queenstown,2023,11,14,4.8,3.0,3.4,4.4,-,-,-,-,-
Queenstown,2023,11,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,16,9.4,7.2,9.2,9.4,-,-,-,-,-
Queenstown,2023,11,17,4.2,1.8,3.2,4.0,-,-,-,-,-
Queenstown,2023,11,18,0.8,0.8,0.8,0.8,-,-,-,-,-
Queenstown,2023,11,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,11,20,0.6,0.6,0.6,0.6,-,-,-,-,-
Queenstown,2023,11,21,20.0,9.6,13.2,17.6,-,-,-,-,-
Queenstown,2023,11,22,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,11,23,1.6,1.2,1.4,1.4,-,-,-,-,-
Queenstown,2023,11,24,17.4,14.6,17.0,17.4,-,-,-,-,-
Queenstown,2023,11,25,2.2,1.0,1.2,1.4,-,-,-,-,-
Queenstown,2023,11,26,6.6,4.6,6.2,6.2,-,-,-,-,-
Queenstown,2023,11,27,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2023,11,28,20.2,10.6,15.6,18.2,-,-,-,-,-
Queenstown,2023,11,29,0.8,0.6,0.6,0.8,-,-,-,-,-
Queenstown,2023,11,30,58.4,16.6,22.8,30.2,-,-,-,-,-
Queenstown,2023,12,1,11.2,2.2,4.0,7.2,-,-,-,-,-
Queenstown,2023,12,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,12,3,1.2,0.6,0.8,1.0,-,-,-,-,-
Queenstown,2023,12,4,1.8,1.8,1.8,1.8,-,-,-,-,-
Queenstown,2023,12,5,6.8,4.4,6.2,6.6,-,-,-,-,-
Queenstown,2023,12,6,28.6,16.0,17.6,22.2,-,-,-,-,-
Queenstown,2023,12,7,28.2,22.8,28.0,28.2,-,-,-,-,-
Queenstown,2023,12,8,41.2,26.6,38.8,41.2,-,-,-,-,-
Queenstown,2023,12,9,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,12,10,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,12,11,7.2,5.8,6.6,6.8,-,-,-,-,-
Queenstown,2023,12,12,36.0,23.4,27.0,31.2,-,-,-,-,-
Queenstown,2023,12,13,16.8,12.4,15.8,16.8,-,-,-,-,-
Queenstown,2023,12,14,2.0,2.0,2.0,2.0,-,-,-,-,-
Queenstown,2023,12,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,12,16,21.6,18.0,19.2,19.8,-,-,-,-,-
Queenstown,2023,12,17,0.8,0.6,0.6,0.6,-,-,-,-,-
Queenstown,2023,12,18,7.4,6.4,6.4,6.4,-,-,-,-,-
Queenstown,2023,12,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Queenstown,2023,12,20,2.2,1.8,1.8,1.8,-,-,-,-,-
Queenstown,2023,12,21,12.6,8.2,8.4,12.2,-,-,-,-,-
Queenstown,2023,12,22,3.2,1.4,2.4,2.8,-,-,-,-,-
Queenstown,2023,12,23,0.8,0.8,0.8,0.8,-,-,-,-,-
Queenstown,2023,12,24,1.6,0.8,1.2,1.2,-,-,-,-,-
Queenstown,2023,12,25,62.4,36.4,53.8,56.0,-,-,-,-,-
Queenstown,2023,12,26,2.6,1.8,2.2,2.4,-,-,-,-,-
Queenstown,2023,12,27,12.6,5.0,5.0,6.2,-,-,-,-,-
Queenstown,2023,12,28,24.6,8.4,8.6,9.8,-,-,-,-,-
Queenstown,2023,12,29,10.0,8.4,9.8,10.8,-,-,-,-,-
Queenstown,2023,12,30,3.0,1.4,1.4,1.4,-,-,-,-,-
Queenstown,2023,12,31,8.2,5.2,5.4,5.4,-,-,-,-,-
Queenstown,2024,1,1,5.6,2.4,3.2,3.4,-,-,-,-,-
Queenstown,2024,1,2,3.2,3.0,3.0,3.0,-,-,-,-,-
Queenstown,2024,1,3,0.2,0.2,0.2,0.2,-,-,-,-,-
Queenstown,2024,1,4,44.4,5.8,10.0,14.6,-,-,-,-,-
Queenstown,2024,1,5,8.8,4.6,5.8,5.8,-,-,-,-,-
Queenstown,2024,1,6,8.2,3.2,3.4,3.8,-,-,-,-,-
Queenstown,2024,1,7,60.0,9.6,16.0,25.0,-,-,-,-,-
