Country,Date,Trade_Value_DE,Trade_Value_RE,Export_Trade_Value
French Polynesia,2017-09-01,8.8,0.9,9.700000000000001
French Polynesia,2017-08-01,6,0.6,6.6
French Polynesia,2017-07-01,3.7,0.4,4.1000000000000005
French Polynesia,2017-06-01,8.4,0.7,9.1
French Polynesia,2017-05-01,4.5,0.5,5
French Polynesia,2017-04-01,9,2.3,11.3
French Polynesia,2017-03-01,1.6,0.7,2.3
French Polynesia,2017-02-01,8.6,0.6,9.2
French Polynesia,2017-01-01,1.4,0.3,1.7
French Polynesia,2016-12-01,12.7,4,16.7
French Polynesia,2016-11-01,0.8,0.6,1.4
French Polynesia,2016-10-01,10.1,0.3,10.4
French Polynesia,2016-09-01,4.1,1,5.1
French Polynesia,2016-08-01,2.5,0.5,3
French Polynesia,2016-07-01,15.8,0.6,16.400000000000002
French Polynesia,2016-06-01,1.5,1,2.5
French Polynesia,2016-05-01,6.8,4.5,11.3
French Polynesia,2016-04-01,0.9,0.5,1.4
French Polynesia,2016-03-01,4.3,4.8,9.1
French Polynesia,2016-02-01,1.1,0.4,1.5
French Polynesia,2016-01-01,5.4,3.4,8.8
French Polynesia,2015-12-01,4.2,0.7,4.9
French Polynesia,2015-11-01,3.4,5.5,8.9
French Polynesia,2015-10-01,13.2,12.1,25.299999999999997
French Polynesia,2015-09-01,1.6,0.8,2.4000000000000004
French Polynesia,2015-08-01,7.9,2.7,10.600000000000001
French Polynesia,2015-07-01,6.5,0.5,7
French Polynesia,2015-06-01,1.4,15,16.4
French Polynesia,2015-05-01,7.7,1.5,9.2
French Polynesia,2015-04-01,3.9,0.6,4.5
French Polynesia,2015-03-01,12.1,6.9,19
French Polynesia,2015-02-01,1,0.3,1.3
French Polynesia,2015-01-01,31.5,5.4,36.9
French Polynesia,2014-12-01,4.3,3,7.3
French Polynesia,2014-11-01,23.1,35.7,58.800000000000004
French Polynesia,2014-10-01,2.2,1.1,3.3000000000000003
French Polynesia,2014-09-01,34.7,31.8,66.5
French Polynesia,2014-08-01,16.9,11.9,28.799999999999997
French Polynesia,2014-07-01,2.5,37.8,40.3
French Polynesia,2014-06-01,1.3,15.1,16.4
French Polynesia,2014-05-01,1.4,35.7,37.1
French Polynesia,2014-04-01,4.8,14.3,19.1
French Polynesia,2014-03-01,7.9,32.1,40
French Polynesia,2014-02-01,4.2,21.3,25.5
French Polynesia,2014-01-01,11.1,34.7,45.800000000000004
French Polynesia,2013-12-01,5.1,0.6,5.699999999999999
French Polynesia,2013-11-01,0.8,0.8,1.6
French Polynesia,2013-10-01,1.4,1,2.4
French Polynesia,2013-09-01,4.3,5.4,9.7
French Polynesia,2013-08-01,1.2,0.8,2
French Polynesia,2013-07-01,8.4,0.8,9.200000000000001
French Polynesia,2013-06-01,0.6,0.8,1.4
French Polynesia,2013-05-01,11.5,0.9,12.4
French Polynesia,2013-04-01,0.9,5.1,6
French Polynesia,2013-03-01,1.4,0.8,2.2
French Polynesia,2013-02-01,13.7,5.8,19.5
French Polynesia,2013-01-01,1.1,0.9,2
French Polynesia,2012-12-01,31.8,1.1,32.9
French Polynesia,2012-11-01,21.4,1.3,22.7
French Polynesia,2012-10-01,7.8,1,8.8
French Polynesia,2012-09-01,35.3,0.9,36.199999999999996
French Polynesia,2012-08-01,0.8,4.5,5.3
French Polynesia,2012-07-01,14.1,1.2,15.299999999999999
French Polynesia,2012-06-01,1,4.4,5.4
French Polynesia,2012-05-01,3.8,22.8,26.6
French Polynesia,2012-04-01,0.4,2.5,2.9
French Polynesia,2012-03-01,5.8,23,28.8
French Polynesia,2012-02-01,1.3,30.2,31.5
French Polynesia,2012-01-01,5,0.8,5.8
French Polynesia,2011-12-01,8.9,13.8,22.700000000000003
French Polynesia,2011-11-01,0.9,1.5,2.4
French Polynesia,2011-10-01,19.2,1.2,20.4
French Polynesia,2011-09-01,0.5,0.7,1.2
French Polynesia,2011-08-01,18,1.1,19.1
French Polynesia,2011-07-01,0.6,0.8,1.4
French Polynesia,2011-06-01,24.9,0.7,25.599999999999998
French Polynesia,2011-05-01,1.1,0.9,2
French Polynesia,2011-04-01,22.1,1.5,23.6
French Polynesia,2011-03-01,33.8,0.6,34.4
French Polynesia,2011-02-01,1,0.8,1.8
French Polynesia,2011-01-01,27.7,1,28.7
French Polynesia,2010-12-01,0.5,0.9,1.4
French Polynesia,2010-11-01,25.1,1.2,26.3
French Polynesia,2010-10-01,0.3,5.9,6.2
French Polynesia,2010-09-01,24.9,1.2,26.099999999999998
French Polynesia,2010-08-01,0.5,0.7,1.2
French Polynesia,2010-07-01,15.9,0.9,16.8
French Polynesia,2010-06-01,1,1.2,2.2
French Polynesia,2010-05-01,14.5,1,15.5
French Polynesia,2010-04-01,11,1.4,12.4
French Polynesia,2010-03-01,0.8,1.1,1.9000000000000001
French Polynesia,2010-02-01,25.1,0.8,25.900000000000002
French Polynesia,2010-01-01,0.5,0.9,1.4
French Polynesia,2009-12-01,23.7,1.3,25
French Polynesia,2009-11-01,5.1,1.4,6.5
French Polynesia,2009-10-01,13.4,1.7,15.1
French Polynesia,2009-09-01,13.2,0.9,14.1
French Polynesia,2009-08-01,0.8,1.5,2.3
French Polynesia,2009-07-01,15.7,0.8,16.5
French Polynesia,2009-06-01,0.3,1,1.3
French Polynesia,2009-05-01,13.6,1.5,15.1
French Polynesia,2009-04-01,7.4,1.3,8.700000000000001
French Polynesia,2009-03-01,13.3,0.8,14.100000000000001
French Polynesia,2009-02-01,0.9,6.8,7.7
French Polynesia,2009-01-01,27.4,0.4,27.799999999999997
French Polynesia,2008-12-01,11.2,4.2,15.399999999999999
French Polynesia,2008-11-01,7,1.5,8.5
French Polynesia,2008-10-01,13.4,2,15.4
French Polynesia,2008-09-01,12.4,1.2,13.6
French Polynesia,2008-08-01,17.2,1.7,18.9
French Polynesia,2008-07-01,55.8,2,57.8
French Polynesia,2008-06-01,10.6,1.4,12
French Polynesia,2008-05-01,43.5,2.3,45.8
French Polynesia,2008-04-01,35.3,1.7,37
French Polynesia,2008-03-01,0.5,6.1,6.6
French Polynesia,2008-02-01,53.5,7.2,60.7
French Polynesia,2008-01-01,63.3,1,64.3
French Polynesia,2007-12-01,5.8,1.4,7.199999999999999
French Polynesia,2007-11-01,25.3,1.4,26.7
French Polynesia,2007-10-01,0.5,1.5,2
French Polynesia,2007-09-01,63.6,2.1,65.7
French Polynesia,2007-08-01,2.9,2.1,5
French Polynesia,2007-07-01,63.7,1.7,65.4
French Polynesia,2007-06-01,12.6,2.4,15
French Polynesia,2007-05-01,41.5,9.5,51
French Polynesia,2007-04-01,51.2,6.1,57.300000000000004
French Polynesia,2007-03-01,23.4,8.3,31.7
French Polynesia,2007-02-01,22.1,2.9,25
French Polynesia,2007-01-01,34.9,0.8,35.699999999999996
French Polynesia,2006-12-01,15.4,1.4,16.8
French Polynesia,2006-11-01,31,5.9,36.9
French Polynesia,2006-10-01,1.2,2.2,3.4000000000000004
French Polynesia,2006-09-01,65.3,5.9,71.2
French Polynesia,2006-08-01,35.8,8.2,44
French Polynesia,2006-07-01,18,1.8,19.8
French Polynesia,2006-06-01,81.7,2.8,84.5
French Polynesia,2006-05-01,43.3,2.5,45.8
French Polynesia,2006-04-01,15.2,1.5,16.7
French Polynesia,2006-03-01,29.6,1.8,31.400000000000002
French Polynesia,2006-02-01,42.6,0.6,43.2
French Polynesia,2006-01-01,11,1.3,12.3
French Polynesia,2005-12-01,67.4,1.2,68.60000000000001
French Polynesia,2005-11-01,40.9,2,42.9
French Polynesia,2005-10-01,9.5,2.1,11.6
French Polynesia,2005-09-01,35.4,1.3,36.699999999999996
French Polynesia,2005-08-01,42.4,1.5,43.9
French Polynesia,2005-07-01,6.8,1.8,8.6
French Polynesia,2005-06-01,38.2,2.1,40.300000000000004
French Polynesia,2005-05-01,39.4,2.2,41.6
French Polynesia,2005-04-01,26.8,2.2,29
French Polynesia,2005-03-01,48.5,1.7,50.2
French Polynesia,2005-02-01,8.8,1,9.8
French Polynesia,2005-01-01,26.4,0.6,27
French Polynesia,2004-12-01,7.4,1.7,9.1
French Polynesia,2004-11-01,32.4,2.3,34.699999999999996
French Polynesia,2004-10-01,33.4,2.7,36.1
French Polynesia,2004-09-01,27.1,1,28.1
French Polynesia,2004-08-01,28.7,1.3,30
French Polynesia,2004-07-01,5.4,1,6.4
French Polynesia,2004-06-01,26.6,2.1,28.700000000000003
French Polynesia,2004-05-01,0.3,1.9,2.1999999999999997
French Polynesia,2004-04-01,0.6,1.6,2.2
French Polynesia,2004-03-01,0.9,2.1,3
French Polynesia,2004-02-01,0.4,1.5,1.9
French Polynesia,2004-01-01,0.8,1.3,2.1
French Polynesia,2003-12-01,0.5,1.3,1.8
French Polynesia,2003-11-01,0.8,2.4,3.2
French Polynesia,2003-10-01,0.6,1.8,2.4
French Polynesia,2003-09-01,0.7,2.3,3
French Polynesia,2003-08-01,0.3,1.1,1.4000000000000001
French Polynesia,2003-07-01,0.4,1.2,1.6
French Polynesia,2003-06-01,0.2,1.2,1.4
French Polynesia,2003-05-01,0.5,1.8,2.3
French Polynesia,2003-04-01,0.4,2.6,3
French Polynesia,2003-03-01,0.6,1.2,1.7999999999999998
French Polynesia,2003-02-01,0.7,2.1,2.8
French Polynesia,2003-01-01,0.2,1.4,1.5999999999999999
Guam,2025-01-01,24.1,1.4,25.5
Guam,2024-12-01,24.6,3.4,28
Guam,2024-11-01,22.4,6.4,28.799999999999997
Guam,2024-10-01,8.1,2.3,10.399999999999999
Guam,2024-09-01,41.4,2,43.4
Guam,2024-08-01,10.7,2.1,12.799999999999999
Guam,2024-07-01,18.6,2.1,20.700000000000003
Guam,2024-06-01,27.5,4.3,31.8
Guam,2024-05-01,29.3,2.8,32.1
Guam,2024-04-01,1,2.4,3.4
Guam,2024-03-01,31.8,3.1,34.9
Guam,2024-02-01,30.7,2.5,33.2
Guam,2024-01-01,1.2,3.5,4.7
Guam,2023-12-01,66.2,4.1,70.3
Guam,2023-11-01,48.1,3.1,51.2
Guam,2023-10-01,71.4,2.4,73.80000000000001
Guam,2023-09-01,40.1,3.3,43.4
Guam,2023-08-01,55.2,2.8,58
Guam,2023-07-01,38.3,4,42.3
Guam,2023-06-01,25.6,1.9,27.5
Guam,2023-05-01,33.6,16.8,50.400000000000006
Guam,2023-04-01,37.1,3.2,40.300000000000004
Guam,2023-03-01,64,2.8,66.8
Guam,2023-02-01,41.1,2.1,43.2
Guam,2023-01-01,70.4,2.2,72.60000000000001
Guam,2022-12-01,37.6,3.6,41.2
Guam,2022-11-01,47,2.4,49.4
Guam,2022-10-01,73.4,3.2,76.60000000000001
Guam,2022-09-01,49,1.4,50.4
Guam,2022-08-01,72,1.9,73.9
Guam,2022-07-01,29.2,2.1,31.3
Guam,2022-06-01,107.6,2.6,110.19999999999999
Guam,2022-05-01,52.7,2,54.7
Guam,2022-04-01,30.8,2.7,33.5
Guam,2022-03-01,1.8,3.7,5.5
Guam,2022-02-01,62.5,1.7,64.2
Guam,2022-01-01,20.2,2.9,23.099999999999998
Guam,2021-12-01,57.4,2.8,60.199999999999996
Guam,2021-11-01,85.5,2.6,88.1
Guam,2021-10-01,11.1,3.3,14.399999999999999
Guam,2021-09-01,73.5,1.8,75.3
Guam,2021-08-01,43,2,45
Guam,2021-07-01,31.1,2.2,33.300000000000004
Guam,2021-06-01,71.1,3.1,74.19999999999999
Guam,2021-05-01,55.3,2.5,57.8
Guam,2021-04-01,53.4,2.2,55.6
Guam,2021-03-01,39.9,1.2,41.1
Guam,2021-02-01,25.9,2.1,28
Guam,2021-01-01,1.1,1.2,2.3
Guam,2020-12-01,35.7,0.6,36.300000000000004
Guam,2020-11-01,38.1,0.8,38.9
Guam,2020-10-01,18.9,5.6,24.5
Guam,2020-09-01,3.8,0.6,4.3999999999999995
Guam,2020-08-01,27.5,0.9,28.4
Guam,2020-07-01,20.8,1,21.8
Guam,2020-06-01,9.5,2.5,12
Guam,2020-05-01,6.9,0.8,7.7
Guam,2020-04-01,20.8,0.7,21.5
Guam,2020-03-01,33.4,2.3,35.699999999999996
Guam,2020-02-01,2.2,6.5,8.7
Guam,2020-01-01,61.6,9.5,71.1
Guam,2019-12-01,35.8,7.6,43.4
Guam,2019-11-01,33.5,6.4,39.9
Guam,2019-10-01,0.5,5.5,6
Guam,2019-09-01,24.2,68.2,92.4
Guam,2019-08-01,24.7,7.4,32.1
Guam,2019-07-01,15.5,5.9,21.4
Guam,2019-06-01,50,5,55
Guam,2019-05-01,16.7,38.4,55.099999999999994
Guam,2019-04-01,16,6.3,22.3
Guam,2019-03-01,37.6,7.5,45.1
Guam,2019-02-01,0.8,5.4,6.2
Guam,2019-01-01,51.3,8.7,60
Guam,2018-12-01,29.5,7.2,36.7
Guam,2018-11-01,28.6,7.5,36.1
Guam,2018-10-01,41.8,6.1,47.9
Guam,2018-09-01,41.6,5.6,47.2
Guam,2018-08-01,36.3,5.2,41.5
Guam,2018-07-01,45.1,5.7,50.800000000000004
Guam,2018-06-01,40.7,5.5,46.2
Guam,2018-05-01,38,9.9,47.9
Guam,2018-04-01,25.7,6.6,32.3
Guam,2018-03-01,14.4,6.6,21
Guam,2018-02-01,16.2,5.3,21.5
Guam,2018-01-01,47.5,6.4,53.9
Guam,2017-12-01,35.8,5.1,40.9
Guam,2017-11-01,18.9,6.1,25
Guam,2017-10-01,19.9,5.5,25.4
Guam,2017-09-01,32.5,5.8,38.3
Guam,2017-08-01,18.9,5.5,24.4
Guam,2017-07-01,44.3,11.7,56
Guam,2017-06-01,29.2,5.1,34.3
Guam,2017-05-01,28.1,6.6,34.7
Guam,2017-04-01,14.8,5.8,20.6
Guam,2017-03-01,47.2,4.9,52.1
Guam,2017-02-01,14.9,4.9,19.8
Guam,2017-01-01,36.6,6.2,42.800000000000004
Guam,2016-12-01,30.6,6.8,37.4
Guam,2016-11-01,13.3,5.4,18.700000000000003
Guam,2016-10-01,29,5.8,34.8
Guam,2016-09-01,14.8,5.3,20.1
Guam,2016-08-01,34.3,5,39.3
Guam,2016-07-01,26.2,4.8,31
Guam,2016-06-01,22.9,5.1,28
Guam,2016-05-01,22.7,6.8,29.5
Guam,2016-04-01,8.8,11.4,20.200000000000003
Guam,2016-03-01,14.7,5.1,19.799999999999997
Guam,2016-02-01,19.6,5.3,24.900000000000002
Guam,2016-01-01,17.4,7.8,25.2
Guam,2015-12-01,27.6,5.8,33.4
Guam,2015-11-01,18.2,6.2,24.4
Guam,2015-10-01,40.6,5,45.6
Guam,2015-09-01,35.3,5.1,40.4
Guam,2015-08-01,27.1,5,32.1
Guam,2015-07-01,18.1,4.7,22.8
Guam,2015-06-01,11.8,4.3,16.1
Guam,2015-05-01,36,4.7,40.7
Guam,2015-04-01,16.3,4.7,21
Guam,2015-03-01,23.3,5.5,28.8
Guam,2015-02-01,27.3,5.2,32.5
Guam,2015-01-01,35.4,5.7,41.1
Guam,2014-12-01,35,6.8,41.8
Guam,2014-11-01,30.4,5.4,35.8
Guam,2014-10-01,44.3,5.5,49.8
Guam,2014-09-01,41.8,5.2,47
Guam,2014-08-01,35.5,4.8,40.3
Guam,2014-07-01,25.1,5.2,30.3
Guam,2014-06-01,29.6,3.9,33.5
Guam,2014-05-01,51.6,4.4,56
Guam,2014-04-01,29,5,34
Guam,2014-03-01,37,4.1,41.1
Guam,2014-02-01,34.4,10.8,45.2
Guam,2014-01-01,2.4,23.9,26.299999999999997
Guam,2013-12-01,2.4,3.8,6.199999999999999
Guam,2013-11-01,1.6,23.2,24.8
Guam,2013-10-01,2.4,6.5,8.9
Guam,2013-09-01,11.8,11,22.8
Guam,2013-08-01,44.5,4.5,49
Guam,2013-07-01,36.2,12.7,48.900000000000006
Guam,2013-06-01,0.8,14.3,15.100000000000001
Guam,2013-05-01,76.3,3.8,80.1
Guam,2013-04-01,1.2,18.9,20.099999999999998
Guam,2013-03-01,35.3,33.1,68.4
Guam,2013-02-01,38.4,31.2,69.6
Guam,2013-01-01,44,13.8,57.8
Guam,2012-12-01,31.8,36,67.8
Guam,2012-11-01,30.2,15.9,46.1
Guam,2012-10-01,31.5,16.8,48.3
Guam,2012-09-01,1.3,9.2,10.5
Guam,2012-08-01,66.5,12.8,79.3
Guam,2012-07-01,29,18.3,47.3
Guam,2012-06-01,2.3,13.4,15.7
Guam,2012-05-01,1,25.5,26.5
Guam,2012-04-01,36.2,32.9,69.1
Guam,2012-03-01,0.8,32,32.8
Guam,2012-02-01,35.5,24.9,60.4
Guam,2012-01-01,75.2,7.8,83
Guam,2011-12-01,1.2,11.8,13
Guam,2011-11-01,84.6,33.5,118.1
Guam,2011-10-01,1.3,20.4,21.7
Guam,2011-09-01,35.7,17.8,53.5
Guam,2011-08-01,74.2,6.8,81
Guam,2011-07-01,31.1,28.5,59.6
Guam,2011-06-01,33,4.7,37.7
Guam,2011-05-01,32.8,15.7,48.5
Guam,2011-04-01,33.6,24.5,58.1
Guam,2011-03-01,32.3,7,39.3
Guam,2011-02-01,24.3,22.1,46.400000000000006
Guam,2011-01-01,37.4,19.8,57.2
Guam,2010-12-01,26.1,8.8,34.900000000000006
Guam,2010-11-01,23,11.9,34.9
Guam,2010-10-01,35.6,12.8,48.400000000000006
Guam,2010-09-01,35.3,28.9,64.19999999999999
Guam,2010-08-01,17.8,16,33.8
Guam,2010-07-01,44.6,6.7,51.300000000000004
Guam,2010-06-01,57.9,5.5,63.4
Guam,2010-05-01,52.2,5.6,57.800000000000004
Guam,2010-04-01,34.5,6.3,40.8
Guam,2010-03-01,22.9,6.2,29.099999999999998
Guam,2010-02-01,11.7,6.7,18.4
Guam,2010-01-01,20.8,5.8,26.6
Guam,2009-12-01,27.8,7.5,35.3
Guam,2009-11-01,29.5,14.5,44
Guam,2009-10-01,1.1,5.6,6.699999999999999
Guam,2009-09-01,58.6,6.3,64.9
Guam,2009-08-01,33.1,5.5,38.6
Guam,2009-07-01,25.3,4.9,30.200000000000003
Guam,2009-06-01,38.7,4.5,43.2
Guam,2009-05-01,36.3,4.8,41.099999999999994
Guam,2009-04-01,22.2,6.9,29.1
Guam,2009-03-01,48.1,8.6,56.7
Guam,2009-02-01,9.6,21.7,31.299999999999997
Guam,2009-01-01,19.5,10,29.5
Guam,2008-12-01,1.3,10.1,11.4
Guam,2008-11-01,23.4,8.5,31.9
Guam,2008-10-01,26.1,7.1,33.2
Guam,2008-09-01,64.6,6.2,70.8
Guam,2008-08-01,98.8,6.9,105.7
Guam,2008-07-01,46,6.2,52.2
Guam,2008-06-01,31.2,5.9,37.1
Guam,2008-05-01,66.6,6.2,72.8
Guam,2008-04-01,76.5,7.6,84.1
Guam,2008-03-01,41.9,6.2,48.1
Guam,2008-02-01,0.7,10.3,11
Guam,2008-01-01,0.4,4.8,5.2
Guam,2007-12-01,85.4,7.5,92.9
Guam,2007-11-01,27.9,6.9,34.8
Guam,2007-10-01,53.1,6.7,59.800000000000004
Guam,2007-09-01,58.6,8.7,67.3
Guam,2007-08-01,51.5,7.9,59.4
Guam,2007-07-01,73.1,7.5,80.6
Guam,2007-06-01,27.1,7.8,34.9
Guam,2007-05-01,45.8,27.8,73.6
Guam,2007-04-01,47,7.1,54.1
Guam,2007-03-01,79.5,7.2,86.7
Guam,2007-02-01,14,11.1,25.1
Guam,2007-01-01,52.6,7.2,59.800000000000004
Guam,2006-12-01,52.1,9.2,61.3
Guam,2006-11-01,67.7,7.5,75.2
Guam,2006-10-01,35.4,8.3,43.7
Guam,2006-09-01,66.5,7.1,73.6
Guam,2006-08-01,88.3,9.9,98.2
Guam,2006-07-01,45.1,7.8,52.9
Guam,2006-06-01,48.4,7.3,55.699999999999996
Guam,2006-05-01,114,6.9,120.9
Guam,2006-04-01,36.6,9.2,45.8
Guam,2006-03-01,71.2,11.4,82.60000000000001
Guam,2006-02-01,17.1,10.2,27.3
Guam,2006-01-01,72.8,9.9,82.7
Guam,2005-12-01,46.9,8.1,55
Guam,2005-11-01,49.5,9.4,58.9
Guam,2005-10-01,61.2,8.6,69.8
Guam,2005-09-01,83.4,9.4,92.80000000000001
Guam,2005-08-01,66,10.2,76.2
Guam,2005-07-01,58.4,8.3,66.7
Guam,2005-06-01,30,7.7,37.7
Guam,2005-05-01,67.4,7.6,75
Guam,2005-04-01,68.8,7.2,76
Guam,2005-03-01,31.5,9.9,41.4
Guam,2005-02-01,27.3,8.4,35.7
Guam,2005-01-01,39.7,6.6,46.300000000000004
Guam,2004-12-01,41,8.9,49.9
Guam,2004-11-01,36.9,9.6,46.5
Guam,2004-10-01,17.5,22.1,39.6
Guam,2004-09-01,48.7,8.8,57.5
Guam,2004-08-01,14.7,8.7,23.4
Guam,2004-07-01,38,10.2,48.2
Guam,2004-06-01,29.2,5.7,34.9
Guam,2004-05-01,20.4,1,21.4
Guam,2004-04-01,42.8,1.9,44.699999999999996
Guam,2004-03-01,27.8,1,28.8
Guam,2004-02-01,21.8,1.7,23.5
Guam,2004-01-01,5.5,0.9,6.4
Guam,2003-12-01,21.4,0.7,22.099999999999998
Guam,2003-11-01,17.6,13.7,31.3
Guam,2003-10-01,22.6,1,23.6
Guam,2003-09-01,16.8,1.7,18.5
Guam,2003-08-01,21.2,3.7,24.9
Guam,2003-07-01,42.3,9,51.3
Guam,2003-06-01,23.3,1.3,24.6
Guam,2003-05-01,28.6,0.9,29.5
Guam,2003-04-01,15.7,1.3,17
Guam,2003-03-01,15.3,1.5,16.8
Guam,2003-02-01,37.9,1.5,39.4
Guam,2003-01-01,13.2,1.4,14.6
Marshall Islands,2025-01-01,425.5,25.1,450.6
Marshall Islands,2024-12-01,393.9,39.2,433.09999999999997
Marshall Islands,2024-11-01,680.8,40.3,721.0999999999999
Marshall Islands,2024-10-01,445.3,48.5,493.8
Marshall Islands,2024-09-01,424.1,27.2,451.3
Marshall Islands,2024-08-01,517.2,30.1,547.3000000000001
Marshall Islands,2024-07-01,467,29.9,496.9
Marshall Islands,2024-06-01,557.4,18.9,576.3
Marshall Islands,2024-05-01,509.9,42.1,552
Marshall Islands,2024-04-01,486.6,47.6,534.2
Marshall Islands,2024-03-01,608.3,59.5,667.8
Marshall Islands,2024-02-01,571.1,79.3,650.4
Marshall Islands,2024-01-01,522.5,42.6,565.1
Marshall Islands,2023-12-01,417.7,56.6,474.3
Marshall Islands,2023-11-01,455.4,46.5,501.9
Marshall Islands,2023-10-01,496,51.2,547.2
Marshall Islands,2023-09-01,517.2,54.8,572
Marshall Islands,2023-08-01,385.5,55.1,440.6
Marshall Islands,2023-07-01,363.3,49.4,412.7
Marshall Islands,2023-06-01,413.5,51.5,465
Marshall Islands,2023-05-01,559.6,43.5,603.1
Marshall Islands,2023-04-01,424.3,64.1,488.4
Marshall Islands,2023-03-01,417.7,62.9,480.59999999999997
Marshall Islands,2023-02-01,501.4,83.1,584.5
Marshall Islands,2023-01-01,447.8,52.7,500.5
Marshall Islands,2022-12-01,578.7,65.8,644.5
Marshall Islands,2022-11-01,551.6,47.6,599.2
Marshall Islands,2022-10-01,550,64.7,614.7
Marshall Islands,2022-09-01,588,55.3,643.3
Marshall Islands,2022-08-01,740.6,43.4,784
Marshall Islands,2022-07-01,595.3,50.7,646
Marshall Islands,2022-06-01,602,62.4,664.4
Marshall Islands,2022-05-01,590.6,63.2,653.8000000000001
Marshall Islands,2022-04-01,636.1,77.6,713.7
Marshall Islands,2022-03-01,417.2,57.3,474.5
Marshall Islands,2022-02-01,485.1,66.1,551.2
Marshall Islands,2022-01-01,432.4,67,499.4
Marshall Islands,2021-12-01,415.3,46.6,461.90000000000003
Marshall Islands,2021-11-01,419,53.8,472.8
Marshall Islands,2021-10-01,364.4,33.3,397.7
Marshall Islands,2021-09-01,363.8,41.6,405.40000000000003
Marshall Islands,2021-08-01,350.7,45.3,396
Marshall Islands,2021-07-01,358.6,47.7,406.3
Marshall Islands,2021-06-01,341.1,46.2,387.3
Marshall Islands,2021-05-01,337.5,40,377.5
Marshall Islands,2021-04-01,330.8,66.8,397.6
Marshall Islands,2021-03-01,300.2,47.1,347.3
Marshall Islands,2021-02-01,319.1,88.8,407.90000000000003
Marshall Islands,2021-01-01,270.9,87.6,358.5
Marshall Islands,2020-12-01,259.9,59.9,319.79999999999995
Marshall Islands,2020-11-01,233.5,64.2,297.7
Marshall Islands,2020-10-01,252.8,42.5,295.3
Marshall Islands,2020-09-01,262.8,49.8,312.6
Marshall Islands,2020-08-01,267.1,48.3,315.40000000000003
Marshall Islands,2020-07-01,225.2,39.8,265
Marshall Islands,2020-06-01,197.3,45.4,242.70000000000002
Marshall Islands,2020-05-01,164.5,40.7,205.2
Marshall Islands,2020-04-01,274.8,57.3,332.1
Marshall Islands,2020-03-01,346.8,68.8,415.6
Marshall Islands,2020-02-01,497.7,81.2,578.9
Marshall Islands,2020-01-01,489.9,70.1,560
Marshall Islands,2019-12-01,120.6,47.9,168.5
Marshall Islands,2019-11-01,192.7,35.1,227.79999999999998
Marshall Islands,2019-10-01,306.4,64,370.4
Marshall Islands,2019-09-01,260.7,102.2,362.9
Marshall Islands,2019-08-01,293.6,34,327.6
Marshall Islands,2019-07-01,290,52.9,342.9
Marshall Islands,2019-06-01,310.6,42.6,353.20000000000005
Marshall Islands,2019-05-01,298.4,51.6,350
Marshall Islands,2019-04-01,328.3,55.2,383.5
Marshall Islands,2019-03-01,310.6,22.7,333.3
Marshall Islands,2019-02-01,339.2,13,352.2
Marshall Islands,2019-01-01,337.5,20.5,358
Marshall Islands,2018-12-01,387.1,20.2,407.3
Marshall Islands,2018-11-01,485.6,17.8,503.40000000000003
Marshall Islands,2018-10-01,461.3,20,481.3
Marshall Islands,2018-09-01,370.3,16.1,386.40000000000003
Marshall Islands,2018-08-01,355,21.8,376.8
Marshall Islands,2018-07-01,357,32.6,389.6
Marshall Islands,2018-06-01,412.4,25.3,437.7
Marshall Islands,2018-05-01,353.5,26,379.5
Marshall Islands,2018-04-01,376.1,30.8,406.90000000000003
Marshall Islands,2018-03-01,337.3,24.8,362.1
Marshall Islands,2018-02-01,459.9,25.2,485.09999999999997
Marshall Islands,2018-01-01,329.7,29.9,359.59999999999997
Marshall Islands,2017-12-01,341.5,25.3,366.8
Marshall Islands,2017-11-01,293.4,12.1,305.5
Marshall Islands,2017-10-01,337.5,27.3,364.8
Marshall Islands,2017-09-01,284.8,14,298.8
Marshall Islands,2017-08-01,301.8,19.7,321.5
Marshall Islands,2017-07-01,238.7,19.8,258.5
Marshall Islands,2017-06-01,267.4,17.2,284.59999999999997
Marshall Islands,2017-05-01,264.7,13.3,278
Marshall Islands,2017-04-01,275.1,17.7,292.8
Marshall Islands,2017-03-01,255.9,6.8,262.7
Marshall Islands,2017-02-01,286.4,12.5,298.9
Marshall Islands,2017-01-01,237.4,5.9,243.3
Marshall Islands,2016-12-01,236.9,7.2,244.1
Marshall Islands,2016-11-01,211.7,12.1,223.79999999999998
Marshall Islands,2016-10-01,178.3,16.6,194.9
Marshall Islands,2016-09-01,197.5,18.7,216.2
Marshall Islands,2016-08-01,178.2,14.7,192.89999999999998
Marshall Islands,2016-07-01,206.4,7.8,214.20000000000002
Marshall Islands,2016-06-01,215.6,10.6,226.2
Marshall Islands,2016-05-01,170.3,13.9,184.20000000000002
Marshall Islands,2016-04-01,160.2,12.6,172.79999999999998
Marshall Islands,2016-03-01,111.1,8.1,119.19999999999999
Marshall Islands,2016-02-01,130,12.7,142.7
Marshall Islands,2016-01-01,165.9,8.3,174.20000000000002
Marshall Islands,2015-12-01,217.8,11.1,228.9
Marshall Islands,2015-11-01,186.7,12.6,199.29999999999998
Marshall Islands,2015-10-01,182.6,9.9,192.5
Marshall Islands,2015-09-01,224.2,14,238.2
Marshall Islands,2015-08-01,221.4,21.8,243.20000000000002
Marshall Islands,2015-07-01,250.2,13,263.2
